,Date,BTC,ETH,XRP,S&P500,Nifty50,gold,usd
515,2017-10-09,4772.02001953125,297.3919982910156,0.2518250048160553,2544.73,9988.75,1281.800049,93.67
516,2017-10-10,4781.990234375,299.8699951171875,0.2607330083847046,2550.64,10016.95,1290.599976,93.29
517,2017-10-11,4826.47998046875,303.4559936523437,0.2644389867782593,2555.24,9984.8,1285.800049,93.02
518,2017-10-12,5446.91015625,304.135986328125,0.2484139949083328,2550.93,10096.4,1293.300049,93.06
519,2017-10-13,5647.2099609375,338.7569885253906,0.2604889869689941,2553.17,10167.45,1301.5,93.09
520,2017-10-16,5725.58984375,333.3840026855469,0.2562319934368133,2557.64,10230.85,1299.900024,93.31
521,2017-10-17,5605.509765625,317.0820007324219,0.2320639938116073,2559.36,10234.45,1283.0,93.51
522,2017-10-18,5590.68994140625,314.3190002441406,0.2185200005769729,2561.26,10210.85,1279.900024,93.36
523,2017-10-19,5708.52001953125,308.0880126953125,0.2151499986648559,2562.1,10146.55,1286.900024,93.16
524,2017-10-23,5930.31982421875,286.95001220703125,0.1969279944896698,2564.98,10184.85,1277.699951,93.94
525,2017-10-24,5526.64013671875,298.3280029296875,0.2066439986228943,2569.13,10207.7,1275.0,93.77
526,2017-10-25,5750.7998046875,297.92498779296875,0.2046039998531341,2557.15,10295.35,1275.400024,93.71
527,2017-10-26,5904.830078125,296.5270080566406,0.2036280035972595,2560.4,10343.8,1266.300049,94.61
528,2017-10-27,5780.89990234375,297.4230041503906,0.2027850002050399,2581.07,10323.05,1268.5,94.92
529,2017-10-30,6130.52978515625,307.7510070800781,0.2027110010385513,2572.83,10363.65,1274.099976,94.56
530,2017-10-31,6468.39990234375,305.8789978027344,0.2005580067634582,2575.26,10335.3,1267.0,94.55
531,2017-11-01,6767.31005859375,291.6940002441406,0.1941239982843399,2579.36,10440.5,1274.099976,94.81
532,2017-11-02,7078.5,287.4289855957031,0.2058610022068023,2579.85,10423.8,1274.900024,94.69
533,2017-11-03,7207.759765625,305.71099853515625,0.2081329971551895,2587.84,10452.5,1266.5,94.94
534,2017-11-06,7022.759765625,298.8919982910156,0.2059900015592575,2591.13,10451.8,1279.400024,94.76
535,2017-11-07,7144.3798828125,294.65899658203125,0.2103540003299713,2590.64,10350.15,1273.699951,94.91
536,2017-11-08,7459.68994140625,309.07000732421875,0.2174369990825653,2594.38,10303.15,1281.599976,94.87
537,2017-11-09,7143.580078125,320.8840026855469,0.2174880057573318,2584.62,10308.95,1285.599976,94.44
538,2017-11-10,6618.14013671875,299.25299072265625,0.2064830064773559,2582.3,10321.75,1272.400024,94.39
539,2017-11-13,6559.490234375,316.71600341796875,0.2034420073032379,2584.84,10224.95,1277.300049,94.49
540,2017-11-14,6635.75,337.6310119628906,0.2098249942064285,2578.87,10186.6,1281.5,93.83
541,2017-11-15,7315.5400390625,333.35699462890625,0.2129559963941574,2564.62,10118.05,1276.5,93.81
542,2017-11-16,7871.68994140625,330.92401123046875,0.2271070033311844,2585.64,10214.75,1277.400024,93.93
543,2017-11-17,7708.990234375,332.3940124511719,0.2265810072422027,2578.85,10283.6,1295.800049,93.66
544,2017-11-20,8200.6396484375,366.7300109863281,0.2387589961290359,2582.14,10298.75,1274.599976,94.08
545,2017-11-21,8071.259765625,360.4010009765625,0.2332710027694702,2599.03,10326.9,1281.099976,93.95
546,2017-11-22,8253.5498046875,380.6520080566406,0.2388589978218078,2597.08,10342.3,1291.599976,93.22
547,2017-11-27,9818.349609375,480.3550109863281,0.2539269924163818,2601.42,10399.55,1293.800049,92.9
548,2017-11-28,10058.7998046875,472.9020080566406,0.2991519868373871,2627.04,10370.25,1294.699951,93.27
549,2017-11-29,9888.6103515625,427.5230102539063,0.2430640012025833,2626.07,10361.3,1282.099976,93.16
550,2017-11-30,10233.599609375,447.114013671875,0.2508780062198639,2647.58,10226.55,1273.199951,93.05
551,2017-12-01,10975.599609375,466.5400085449219,0.2556990087032318,2642.22,10121.8,1278.800049,92.89
552,2017-12-04,11657.2001953125,470.2040100097656,0.2535710036754608,2639.44,10127.75,1274.300049,93.19
553,2017-12-05,11916.7001953125,463.281005859375,0.2461010068655014,2629.57,10118.25,1261.599976,93.38
554,2017-12-06,14291.5,428.5880126953125,0.2325440049171447,2629.27,10044.1,1262.800049,93.61
555,2017-12-07,17899.69921875,434.4079895019531,0.2228229939937591,2636.98,10166.7,1249.800049,93.8
556,2017-12-08,16569.400390625,456.031005859375,0.2521249949932098,2651.5,10265.65,1245.199951,93.9
557,2017-12-11,16936.80078125,515.135986328125,0.2516910135746002,2659.99,10322.25,1243.699951,93.87
558,2017-12-12,17415.400390625,651.4310302734375,0.373540997505188,2664.11,10240.15,1238.5,94.1
559,2017-12-13,16408.19921875,702.7670288085938,0.4710629880428314,2662.85,10192.95,1245.400024,93.43
560,2017-12-14,16564.0,695.8159790039062,0.8642629981040955,2652.01,10252.1,1253.800049,93.49
561,2017-12-15,17706.900390625,684.447998046875,0.756181001663208,2675.81,10333.25,1254.300049,93.93
562,2017-12-18,19114.19921875,794.64501953125,0.7784069776535034,2690.16,10388.75,1262.199951,93.69
563,2017-12-19,17776.69921875,826.822998046875,0.7912570238113403,2681.47,10463.2,1260.699951,93.44
564,2017-12-20,16624.599609375,819.0859985351562,0.7759640216827393,2679.25,10444.2,1266.099976,93.31
565,2017-12-21,15802.900390625,821.06298828125,1.193060040473938,2684.57,10440.3,1267.300049,93.28
566,2017-12-22,13831.7998046875,674.8599853515625,1.1382800340652466,2683.34,10493.0,1275.400024,93.35
567,2017-12-26,16099.7998046875,773.8359985351562,1.1894899606704712,2680.5,10531.5,1284.099976,93.26
568,2017-12-27,15838.5,762.8419799804688,1.3996399641036987,2682.62,10490.75,1287.0,93.03
569,2017-12-28,14606.5,737.0230102539062,1.4308799505233765,2687.54,10477.9,1294.099976,92.6
570,2017-12-29,14656.2001953125,753.5919799804688,2.214600086212158,2673.61,10530.7,1306.300049,92.12
571,2018-01-02,14982.099609375,884.4439697265625,2.4809000492095947,2695.81,10442.2,1313.699951,91.87
572,2018-01-03,15201.0,962.719970703125,3.105370044708252,2713.06,10443.2,1316.199951,92.16
573,2018-01-04,15599.2001953125,980.9219970703124,3.1966300010681152,2723.99,10504.8,1319.400024,91.85
574,2018-01-05,17429.5,997.719970703125,3.0487101078033447,2743.15,10558.85,1320.300049,91.95
575,2018-01-08,15170.099609375,1148.530029296875,2.456209897994995,2747.71,10623.6,1318.599976,92.36
576,2018-01-09,14595.400390625,1299.739990234375,2.1017799377441406,2751.29,10637.0,1311.699951,92.53
577,2018-01-10,14973.2998046875,1255.8199462890625,1.9749200344085691,2748.23,10632.2,1317.400024,92.33
578,2018-01-11,13405.7998046875,1154.9300537109375,1.9507999420166016,2767.56,10651.2,1320.599976,91.85
579,2018-01-12,13980.599609375,1273.199951171875,2.0432300567626958,2786.24,10681.25,1333.400024,90.97
580,2018-01-16,11490.5,1053.68994140625,1.1792399883270264,2776.42,10700.45,1335.400024,90.39
581,2018-01-17,11188.599609375,1014.25,1.306339979171753,2802.56,10788.55,1338.0,90.54
582,2018-01-18,11474.900390625,1036.280029296875,1.5965800285339355,2798.03,10817.0,1326.0,90.5
583,2018-01-19,11607.400390625,1039.0999755859375,1.552049994468689,2810.3,10894.7,1331.900024,90.57
584,2018-01-22,10931.400390625,1003.260009765625,1.3573499917984009,2832.97,10966.2,1330.900024,90.4
585,2018-01-23,10868.400390625,986.22900390625,1.3370699882507324,2839.13,11083.7,1335.699951,90.12
586,2018-01-24,11359.400390625,1058.780029296875,1.357149958610535,2837.54,11086.0,1355.900024,89.21
587,2018-01-25,11259.400390625,1056.030029296875,1.3122299909591677,2839.25,11069.65,1362.400024,89.39
588,2018-01-30,10106.2998046875,1071.1300048828125,1.1385600566864014,2822.43,11049.65,1335.400024,89.16
589,2018-01-31,10221.099609375,1118.31005859375,1.1623899936676023,2823.81,11027.7,1339.0,89.13
590,2018-02-01,9170.5400390625,1036.7900390625,0.9625300168991088,2821.98,11016.9,1344.300049,88.67
591,2018-02-02,8830.75,915.7849731445312,0.8847839832305908,2762.13,10760.6,1333.699951,89.19
592,2018-02-05,6955.27001953125,697.9509887695312,0.691798985004425,2648.94,10666.55,1333.0,89.55
593,2018-02-06,7754.0,793.1220092773438,0.7763929963111877,2695.14,10498.25,1326.099976,89.58
594,2018-02-07,7621.2998046875,757.0679931640625,0.7238950133323669,2681.66,10476.7,1311.599976,90.25
595,2018-02-08,8265.58984375,817.8070068359375,0.8052629828453064,2581.0,10576.85,1316.900024,90.23
596,2018-02-09,8736.98046875,883.864990234375,0.9544280171394348,2619.55,10454.95,1313.099976,90.44
597,2018-02-12,8926.5703125,868.7069702148438,1.0810099840164185,2656.0,10539.75,1324.199951,90.21
598,2018-02-14,9494.6298828125,923.5609741210938,1.1416200399398804,2698.63,10500.9,1355.5,89.12
599,2018-02-15,10166.400390625,936.9760131835938,1.1468600034713743,2731.2,10545.5,1352.099976,88.59
600,2018-02-16,10233.900390625,944.2100219726562,1.1380300521850586,2732.22,10452.3,1353.199951,89.1
601,2018-02-20,11403.7001953125,895.3709716796875,1.089460015296936,2716.26,10360.4,1328.800049,89.72
602,2018-02-21,10690.400390625,849.9710083007812,1.0153900384902954,2701.33,10397.45,1330.0,90.0
603,2018-02-22,10005.0,812.844970703125,0.9417880177497864,2703.96,10382.7,1330.599976,89.74
604,2018-02-23,10301.099609375,864.1890258789062,0.9988549947738647,2747.3,10491.05,1328.199951,89.88
605,2018-02-26,10366.7001953125,869.3150024414062,0.9568589925765992,2779.6,10582.6,1330.699951,89.85
606,2018-02-27,10725.599609375,878.2650146484375,0.9473050236701964,2744.28,10554.3,1315.5,90.36
607,2018-02-28,10397.900390625,855.198974609375,0.904582977294922,2713.83,10492.85,1315.5,90.61
608,2018-03-01,10951.0,872.2000122070312,0.9283469915390016,2677.67,10458.35,1302.900024,90.32
609,2018-03-05,11573.2998046875,853.6840209960938,0.9593679904937744,2720.94,10358.85,1318.099976,90.08
610,2018-03-06,10779.900390625,816.9509887695312,0.9228870272636414,2728.12,10249.25,1333.599976,89.62
611,2018-03-07,9965.5703125,752.8309936523438,0.871209979057312,2726.8,10154.2,1326.0,89.64
612,2018-03-08,9395.009765625,704.5960083007812,0.8258569836616516,2738.97,10242.65,1319.900024,90.18
613,2018-03-09,9337.5498046875,728.916015625,0.8497610092163086,2786.57,10226.85,1322.400024,90.09
614,2018-03-12,9205.1201171875,699.8309936523438,0.8010479807853699,2783.02,10421.4,1319.400024,89.89
615,2018-03-13,9194.849609375,690.8270263671875,0.7897109985351562,2765.31,10426.85,1325.900024,89.66
616,2018-03-14,8269.8095703125,614.291015625,0.7019019722938538,2749.48,10410.9,1324.400024,89.7
617,2018-03-15,8300.8603515625,611.3040161132812,0.6972690224647522,2747.33,10360.15,1316.800049,90.14
618,2018-03-16,8338.349609375,601.666015625,0.6892600059509277,2752.01,10195.15,1311.300049,90.23
619,2018-03-19,8630.650390625,556.7260131835938,0.7490800023078918,2712.92,10094.25,1316.800049,89.77
620,2018-03-20,8913.4697265625,557.1749877929688,0.7098079919815063,2716.94,10124.35,1311.099976,90.37
621,2018-03-21,8929.2802734375,561.7319946289062,0.693664014339447,2711.93,10155.25,1320.699951,89.78
622,2018-03-22,8728.4697265625,539.7020263671875,0.6627429723739624,2643.69,10114.75,1326.599976,89.86
623,2018-03-23,8879.6201171875,539.6190185546875,0.6431739926338196,2588.26,9998.05,1349.300049,89.48
624,2018-03-26,8209.400390625,489.9509887695313,0.5994629859924316,2658.55,10130.65,1354.400024,89.03
625,2018-03-27,7833.0400390625,450.1159973144531,0.5779169797897339,2612.62,10184.15,1341.300049,89.33
626,2018-03-28,7954.47998046875,446.2789916992188,0.5780019760131836,2605.0,10113.7,1324.199951,90.06
627,2018-04-02,7083.7998046875,386.4249877929688,0.5006880164146423,2581.88,10211.8,1342.099976,90.05
628,2018-04-03,7456.10986328125,416.89300537109375,0.5580440163612366,2614.45,10245.0,1332.800049,90.2
629,2018-04-04,6853.83984375,380.5429992675781,0.5016310214996338,2644.69,10128.4,1335.800049,90.14
630,2018-04-05,6811.47021484375,383.2319946289063,0.4958010017871856,2662.84,10325.15,1324.300049,90.46
631,2018-04-06,6636.31982421875,370.2850036621094,0.4764310121536255,2604.47,10331.6,1331.900024,90.11
632,2018-04-09,6770.72998046875,398.5260009765625,0.4918549954891205,2613.16,10379.35,1336.300049,89.84
633,2018-04-10,6834.759765625,414.2430114746094,0.4919309914112091,2656.87,10402.25,1342.0,89.59
634,2018-04-11,6968.31982421875,430.5400085449219,0.5395060181617737,2642.19,10417.15,1356.5,89.57
635,2018-04-12,7889.25,492.9410095214844,0.6287369728088379,2663.99,10458.65,1338.400024,89.75
636,2018-04-13,7895.9599609375,492.7349853515625,0.6380869746208191,2656.3,10480.6,1344.800049,89.8
637,2018-04-16,8058.669921875,511.1470031738281,0.6632969975471497,2677.84,10528.35,1347.5,89.42
638,2018-04-17,7902.08984375,502.8940124511719,0.6569330096244812,2706.39,10548.7,1347.199951,89.52
639,2018-04-18,8163.419921875,524.7890014648438,0.7089319825172424,2708.64,10526.2,1351.199951,89.62
640,2018-04-19,8294.3095703125,567.8889770507812,0.7919759750366211,2693.13,10565.3,1346.800049,89.94
641,2018-04-20,8845.830078125,615.718017578125,0.924465000629425,2670.14,10564.05,1336.699951,90.32
642,2018-04-23,8930.8798828125,642.5479736328125,0.8766570091247559,2670.29,10584.7,1322.5,90.95
643,2018-04-24,9697.5,708.1580200195312,0.934781014919281,2634.56,10614.35,1331.400024,90.77
644,2018-04-25,8845.740234375,615.416015625,0.8006070256233215,2639.4,10570.55,1321.199951,91.17
645,2018-04-26,9281.509765625,662.8090209960938,0.8524140119552612,2666.94,10617.8,1316.300049,91.56
646,2018-04-27,8987.0498046875,647.031982421875,0.813884973526001,2669.91,10692.3,1320.300049,91.54
647,2018-04-30,9240.5498046875,669.9240112304688,0.8379380106925964,2648.05,10739.35,1316.199951,91.84
648,2018-05-02,9235.919921875,687.1489868164062,0.8590940237045288,2635.67,10718.05,1302.599976,92.51
649,2018-05-03,9743.8603515625,779.5430297851562,0.8844659924507141,2629.73,10679.65,1310.699951,92.41
650,2018-05-04,9700.759765625,785.6240234375,0.895442008972168,2663.42,10618.25,1312.699951,92.57
651,2018-05-07,9373.009765625,753.7249755859375,0.8326410055160522,2672.63,10715.5,1312.199951,92.75
652,2018-05-08,9234.8203125,752.8569946289062,0.8139700293540955,2671.92,10717.8,1312.0,93.12
653,2018-05-09,9325.1796875,752.2750244140625,0.8020430207252502,2697.79,10741.7,1311.300049,93.04
654,2018-05-10,9043.9404296875,727.2769775390625,0.7582370042800903,2723.07,10716.55,1320.800049,92.65
655,2018-05-11,8441.490234375,679.5859985351562,0.6849480271339417,2727.72,10806.5,1319.0,92.54
656,2018-05-14,8716.7900390625,730.5490112304688,0.7408980131149292,2730.13,10806.6,1316.5,92.59
657,2018-05-15,8510.3798828125,708.8709716796875,0.6985880136489868,2711.45,10801.85,1288.900024,93.22
658,2018-05-16,8368.830078125,707.0499877929688,0.7140809893608093,2722.46,10741.1,1290.199951,93.39
659,2018-05-17,8094.31982421875,672.656982421875,0.6673099994659424,2720.13,10682.7,1288.199951,93.47
660,2018-05-18,8250.9697265625,694.3670043945312,0.6802939772605896,2712.97,10596.4,1290.199951,93.64
661,2018-05-21,8418.990234375,699.2219848632812,0.6815869808197021,2733.01,10516.7,1290.199951,93.68
662,2018-05-22,8041.77978515625,647.7410278320312,0.645566999912262,2724.44,10536.7,1291.699951,93.61
663,2018-05-23,7557.81982421875,583.5850219726562,0.599593997001648,2733.29,10430.35,1289.300049,94.0
664,2018-05-24,7587.33984375,601.7550048828125,0.6319969892501831,2727.76,10513.85,1303.699951,93.76
665,2018-05-25,7480.14013671875,586.7340087890625,0.6110010147094727,2721.33,10605.15,1303.300049,94.19
666,2018-05-29,7472.58984375,565.3880004882812,0.6012409925460815,2689.86,10633.3,1298.699951,94.83
667,2018-05-30,7406.52001953125,559.5900268554688,0.6058170199394226,2724.01,10614.35,1301.5,94.15
668,2018-05-31,7494.169921875,577.64501953125,0.6126220226287842,2705.27,10736.15,1300.099976,93.98
669,2018-06-01,7541.4501953125,580.0430297851562,0.6233639717102051,2734.62,10696.2,1294.800049,94.19
670,2018-06-04,7514.47021484375,592.9849853515625,0.661424994468689,2746.87,10628.5,1293.099976,94.02
671,2018-06-05,7633.759765625,609.302978515625,0.6770150065422058,2748.8,10593.15,1297.5,93.9
672,2018-06-06,7653.97998046875,607.1240234375,0.674796998500824,2772.35,10684.65,1297.099976,93.66
673,2018-06-07,7678.240234375,605.18701171875,0.6781280040740967,2770.37,10768.35,1298.699951,93.4
674,2018-06-08,7624.919921875,601.0770263671875,0.6743429899215698,2779.03,10767.65,1298.099976,93.55
675,2018-06-11,6906.919921875,533.2839965820312,0.604066014289856,2782.0,10786.95,1298.900024,93.58
676,2018-06-12,6582.35986328125,496.8429870605469,0.5629330277442932,2786.85,10842.85,1295.099976,93.8
677,2018-06-13,6349.89990234375,477.4939880371094,0.5346630215644836,2775.63,10856.7,1296.900024,93.71
678,2018-06-14,6675.35009765625,519.7420043945312,0.5613059997558594,2782.49,10808.05,1304.0,94.77
679,2018-06-15,6456.580078125,491.0039978027344,0.5377069711685181,2779.66,10817.7,1274.599976,94.79
680,2018-06-18,6734.81982421875,518.8909912109375,0.5374950170516968,2773.75,10799.85,1276.199951,94.8
681,2018-06-19,6769.93994140625,537.9569702148438,0.5496209859848022,2762.59,10710.45,1275.599976,95.08
682,2018-06-20,6776.5498046875,536.2680053710938,0.5392860174179077,2767.32,10772.05,1271.199951,95.06
683,2018-06-21,6729.740234375,527.3670043945312,0.5347750186920166,2749.76,10741.1,1267.199951,94.74
684,2018-06-22,6083.68994140625,465.8169860839844,0.4869470000267029,2754.88,10821.85,1267.400024,94.52
685,2018-06-25,6249.18017578125,460.30999755859375,0.4817529916763305,2717.07,10762.45,1265.599976,94.28
686,2018-06-26,6093.669921875,432.7720031738281,0.4560010135173797,2723.06,10769.15,1256.599976,94.66
687,2018-06-27,6157.1298828125,442.364990234375,0.4703699946403503,2699.63,10671.4,1252.800049,95.27
688,2018-06-28,5903.43994140625,422.364990234375,0.4484579861164093,2716.31,10589.1,1247.800049,95.39
689,2018-06-29,6218.2998046875,436.0090026855469,0.4530799984931946,2718.37,10714.3,1251.300049,94.64
690,2018-07-02,6614.18017578125,475.3469848632813,0.4861220121383667,2726.71,10657.3,1239.800049,95.03
691,2018-07-05,6639.14013671875,474.4119873046875,0.4816249907016754,2736.61,10749.75,1257.300049,94.47
692,2018-07-06,6673.5,474.0119934082031,0.4791510105133056,2759.82,10772.65,1254.300049,94.04
693,2018-07-09,6741.75,476.6820068359375,0.4742699861526489,2784.17,10852.9,1258.099976,94.08
694,2018-07-10,6329.9501953125,434.4240112304688,0.4450420141220093,2793.84,10947.25,1253.800049,94.15
695,2018-07-11,6394.7099609375,446.51800537109375,0.4502330124378204,2774.02,10948.3,1242.800049,94.72
696,2018-07-12,6228.81005859375,430.0740051269531,0.4353640079498291,2798.29,11023.2,1245.0,94.81
697,2018-07-13,6238.0498046875,434.0270080566406,0.438740998506546,2801.31,11018.9,1239.599976,94.75
698,2018-07-16,6741.75,480.6579895019531,0.4834010004997253,2798.43,10936.85,1238.099976,94.51
699,2018-07-17,7321.0400390625,501.00201416015625,0.5055869817733765,2809.55,11008.05,1225.699951,94.94
700,2018-07-18,7370.77978515625,480.5130004882813,0.486389011144638,2815.62,10980.45,1226.300049,95.08
701,2018-07-19,7466.85986328125,469.6189880371094,0.4764330089092254,2804.49,10957.1,1222.400024,95.15
702,2018-07-20,7354.1298828125,450.697998046875,0.4469940066337585,2801.83,11010.2,1229.5,94.45
703,2018-07-23,7711.10986328125,450.8529968261719,0.4452759921550751,2806.98,11084.75,1224.0,94.67
704,2018-07-24,8424.26953125,479.37298583984375,0.4576230049133301,2820.4,11134.3,1223.900024,94.61
705,2018-07-25,8181.39013671875,472.4930114746094,0.4598290026187897,2846.07,11132.0,1231.400024,94.36
706,2018-07-26,7951.580078125,464.0369873046875,0.4499199986457824,2837.44,11167.3,1225.300049,94.75
707,2018-07-27,8165.009765625,469.6659851074219,0.4536350071430206,2818.82,11278.35,1222.599976,94.67
708,2018-07-30,8180.48,457.081,0.446107,2802.6,11319.55,1221.300049,94.32
709,2018-07-31,7780.44,433.867,0.435225,2816.29,11356.5,1223.699951,94.49
710,2018-08-01,7624.91,420.747,0.445852,2813.36,11346.2,1217.900024,94.62
711,2018-08-02,7567.15,412.621,0.430254,2827.22,11244.7,1210.599976,95.16
712,2018-08-03,7434.39,418.262,0.440571,2840.35,11360.8,1214.199951,95.14
713,2018-08-06,6951.8,406.658,0.414081,2850.4,11387.1,1208.599976,95.36
714,2018-08-07,6753.12,380.215,0.381006,2858.45,11389.45,1209.599976,95.22
715,2018-08-08,6305.8,356.613,0.331944,2857.7,11450.0,1212.599976,95.05
716,2018-08-09,6568.23,365.588,0.346771,2853.58,11470.7,1211.900024,95.5
717,2018-08-10,6184.71,334.176,0.320426,2833.28,11429.5,1211.099976,96.36
718,2018-08-13,6297.57,286.495,0.277466,2821.93,11355.75,1191.300049,96.39
719,2018-08-14,6199.71,278.932,0.274272,2839.96,11435.1,1193.0,96.73
720,2018-08-16,6334.73,288.046,0.292436,2840.69,11385.05,1176.199951,96.64
721,2018-08-17,6580.63,315.729,0.366676,2850.13,11470.75,1176.5,96.1
722,2018-08-20,6308.53,274.315,0.319283,2857.05,11551.75,1186.800049,95.9
723,2018-08-21,6488.76,281.944,0.335177,2862.96,11570.9,1192.599976,95.26
724,2018-08-23,6534.88,277.104,0.327709,2856.98,11582.75,1187.0,95.67
725,2018-08-24,6719.96,282.967,0.327606,2874.69,11557.1,1206.300049,95.15
726,2018-08-27,6884.64,285.603,0.336903,2896.74,11691.95,1209.0,94.78
727,2018-08-28,7096.28,296.499,0.351837,2897.52,11738.5,1207.400024,94.72
728,2018-08-29,7047.16,289.312,0.344803,2914.04,11691.9,1204.5,94.6
729,2018-08-30,6978.23,284.105,0.335444,2901.13,11676.8,1197.699951,94.72
730,2018-08-31,7037.58,283.004,0.335332,2901.52,11680.5,1200.300049,95.14
731,2018-09-04,7361.66,285.723,0.331652,2896.72,11520.3,1192.699951,95.44
732,2018-09-05,6792.83,232.331,0.283601,2888.6,11476.95,1194.900024,95.18
733,2018-09-06,6529.17,230.215,0.30271,2878.05,11536.9,1197.900024,95.02
734,2018-09-07,6467.07,217.203,0.291435,2871.68,11589.1,1193.599976,95.36
735,2018-09-10,6329.7,197.079,0.270321,2877.13,11438.1,1193.0,95.15
736,2018-09-11,6321.2,185.066,0.26371,2887.89,11287.5,1195.400024,95.25
737,2018-09-12,6351.8,183.331,0.270087,2888.92,11369.9,1204.699951,94.8
738,2018-09-14,6512.71,211.749,0.277159,2904.98,11515.2,1195.0,94.93
739,2018-09-17,6281.2,197.875,0.272251,2888.8,11377.75,1199.699951,94.5
740,2018-09-18,6371.3,209.975,0.32186,2904.31,11278.9,1196.800049,94.64
741,2018-09-19,6398.54,209.969,0.326053,2907.95,11234.35,1202.199951,94.54
742,2018-09-21,6734.95,246.584,0.561462,2929.67,11143.1,1196.199951,94.22
743,2018-09-24,6595.41,228.73,0.494712,2919.37,10967.4,1199.300049,94.19
744,2018-09-25,6446.47,218.505,0.526941,2915.56,11067.45,1200.0,94.13
745,2018-09-26,6495.0,215.847,0.516308,2905.97,11053.8,1194.0,94.19
746,2018-09-27,6676.75,228.494,0.541381,2914.0,10977.55,1182.300049,94.89
747,2018-09-28,6644.13,222.402,0.539112,2913.98,10930.45,1191.5,95.13
748,2018-10-01,6589.62,230.768,0.576461,2924.59,11008.3,1187.099976,95.3
749,2018-10-03,6502.59,220.489,0.528162,2925.51,10858.25,1198.300049,95.76
750,2018-10-04,6576.69,222.218,0.526606,2901.61,10599.25,1197.199951,95.75
751,2018-10-05,6622.48,227.601,0.519026,2885.57,10316.45,1201.199951,95.62
752,2018-10-08,6652.23,229.255,0.489751,2884.43,10348.05,1184.400024,95.76
753,2018-10-09,6642.64,227.982,0.479857,2880.34,10301.05,1187.199951,95.67
754,2018-10-10,6585.53,225.769,0.462387,2785.68,10460.1,1189.300049,95.51
755,2018-10-11,6256.24,189.499,0.38313,2728.37,10234.65,1223.5,95.02
756,2018-10-12,6274.58,196.727,0.419115,2767.13,10472.5,1218.099976,95.22
757,2018-10-15,6596.54,209.704,0.447316,2750.79,10512.5,1226.400024,95.06
758,2018-10-16,6596.11,210.12,0.470253,2809.92,10584.75,1227.300049,95.05
759,2018-10-17,6544.43,207.083,0.468197,2809.21,10453.05,1223.699951,95.58
760,2018-10-19,6465.41,203.727,0.454178,2767.78,10303.55,1225.300049,95.71
761,2018-10-22,6487.16,204.044,0.453109,2755.88,10245.25,1221.199951,96.01
762,2018-10-23,6475.74,204.336,0.462058,2740.69,10146.8,1233.400024,95.96
763,2018-10-24,6495.84,203.852,0.457237,2656.1,10224.75,1227.800049,96.43
764,2018-10-25,6476.29,202.719,0.458052,2705.57,10124.9,1229.099976,96.68
765,2018-10-26,6474.75,203.329,0.459288,2658.69,10030.0,1232.5,96.36
766,2018-10-29,6332.63,197.247,0.441514,2641.25,10250.85,1224.5,96.58
767,2018-10-30,6334.27,197.556,0.444759,2682.63,10198.4,1222.599976,97.01
768,2018-10-31,6317.61,197.381,0.448382,2711.74,10386.6,1212.300049,97.13
769,2018-11-01,6377.78,198.872,0.455722,2740.37,10380.45,1236.0,96.28
770,2018-11-02,6388.44,200.635,0.458685,2723.06,10553.0,1230.900024,96.54
771,2018-11-05,6419.66,209.091,0.497412,2738.31,10524.0,1229.800049,96.28
772,2018-11-06,6461.01,218.452,0.54908,2755.45,10530.0,1223.800049,96.32
773,2018-11-07,6530.14,217.183,0.535707,2813.89,10598.4,1226.199951,96.0
774,2018-11-09,6385.62,210.074,0.500668,2781.01,10585.2,1206.400024,96.91
775,2018-11-12,6371.27,210.418,0.517165,2726.22,10482.2,1201.300049,97.54
776,2018-11-13,6359.49,206.826,0.510112,2722.18,10582.5,1199.199951,97.3
777,2018-11-14,5738.35,181.397,0.474372,2701.58,10576.3,1207.900024,96.8
778,2018-11-15,5648.03,180.806,0.481708,2730.2,10616.7,1212.800049,96.93
779,2018-11-16,5575.55,175.177,0.471609,2736.27,10682.2,1220.800049,96.47
780,2018-11-19,4871.49,149.175,0.478166,2690.73,10763.4,1223.099976,96.19
781,2018-11-20,4451.87,130.339,0.434726,2641.89,10656.2,1219.0,96.84
782,2018-11-21,4602.17,136.701,0.447651,2649.93,10600.05,1225.800049,96.71
783,2018-11-26,3779.13,108.335,0.355451,2673.45,10628.6,1220.199951,97.07
784,2018-11-27,3820.72,110.01,0.360163,2682.17,10685.6,1211.199951,97.37
785,2018-11-28,4257.42,122.438,0.390557,2743.79,10728.85,1221.400024,96.79
786,2018-11-29,4278.84645524,117.542645204,0.379562316367,2737.76,10858.7,1224.099976,96.78
787,2018-11-30,4017.26845712,113.171421096,0.362454862996,2760.17,10876.75,1220.199951,97.27
788,2018-12-03,3894.1309069,108.925017829,0.34875439279,2790.37,10883.75,1233.900024,97.04
789,2018-12-04,3956.89386975,110.214189589,0.352231310037,2700.06,10869.5,1241.099976,96.97
790,2018-12-06,3521.10172384,91.7610561566,0.310936400165,2695.95,10601.15,1238.099976,96.81
791,2018-12-07,3419.93720035,93.2945640148,0.301997458829,2633.08,10693.7,1246.800049,96.51
792,2018-12-10,3502.65599577,91.6856567551,0.303765720329,2637.72,10488.45,1243.699951,97.22
793,2018-12-11,3424.58807495,88.9453032129,0.301345276957,2636.78,10549.15,1241.900024,97.39
